DBN,School Name,Year,Total Enrollment,Grade 3K,Grade PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
84K912,Key Collegiate Charter School,2018-19,114,0,0,0,0,0,0,69,45,0,0,0,0,0,0,0,63,55.3%,51,44.7%,1,0.9%,83,72.8%,26,22.8%,0,0.0%,0,0.0%,4,3.5%,0,0.0%,40,35.1%,1,0.9%,Above 95%,Above 95%,Above 95%
84K912,Key Collegiate Charter School,2019-20,131,0,0,0,0,0,0,32,66,33,0,0,0,0,0,0,76,58.0%,55,42.0%,1,0.8%,97,74.0%,28,21.4%,0,0.0%,1,0.8%,4,3.1%,0,0.0%,42,32.1%,4,3.1%,Above 95%,Above 95%,93.3%
84K912,Key Collegiate Charter School,2020-21,127,0,0,0,0,0,0,0,35,60,32,0,0,0,0,0,71,55.9%,56,44.1%,1,0.8%,96,75.6%,26,20.5%,1,0.8%,0,0.0%,3,2.4%,0,0.0%,41,32.3%,4,3.1%,108,85.0%,89.9%
84K912,Key Collegiate Charter School,2021-22,113,0,0,0,0,0,0,0,0,29,57,27,0,0,0,0,60,53.1%,53,46.9%,1,0.9%,88,77.9%,20,17.7%,1,0.9%,0,0.0%,3,2.7%,0,0.0%,30,26.5%,4,3.5%,94,83.2%,88.0%
84K927,Ivy Hill Preparatory Charter School,2019-20,113,0,0,84,29,0,0,0,0,0,0,0,0,0,0,0,63,55.8%,50,44.2%,2,1.8%,98,86.7%,9,8.0%,1,0.9%,0,0.0%,3,2.7%,0,0.0%,18,15.9%,0,0.0%,97,85.8%,80.5%
84K927,Ivy Hill Preparatory Charter School,2020-21,178,0,0,61,86,31,0,0,0,0,0,0,0,0,0,0,91,51.1%,87,48.9%,3,1.7%,158,88.8%,11,6.2%,1,0.6%,0,0.0%,4,2.2%,1,0.6%,24,13.5%,0,0.0%,132,74.2%,73.0%
84K927,Ivy Hill Preparatory Charter School,2021-22,240,0,0,67,63,84,26,0,0,0,0,0,0,0,0,0,119,49.6%,121,50.4%,5,2.1%,213,88.7%,13,5.4%,3,1.3%,0,0.0%,4,1.7%,2,0.8%,27,11.2%,0,0.0%,197,82.1%,71.9%
84K928,Brooklyn Prospect Charter School 15.2,2019-20,113,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,49,43.4%,64,56.6%,4,3.5%,17,15.0%,38,33.6%,2,1.8%,0,0.0%,50,44.2%,2,1.8%,28,24.8%,8,7.1%,63,55.8%,48.1%
84K928,Brooklyn Prospect Charter School 15.2,2020-21,293,0,0,59,0,0,0,0,0,118,116,0,0,0,0,0,124,42.3%,169,57.7%,14,4.8%,43,14.7%,66,22.5%,16,5.5%,1,0.3%,150,51.2%,3,1.0%,65,22.2%,13,4.4%,106,36.2%,33.1%
84K928,Brooklyn Prospect Charter School 15.2,2021-22,"1,036",0,0,49,55,0,0,0,0,107,116,114,161,161,157,116,428,41.3%,608,58.7%,63,6.1%,214,20.7%,267,25.8%,42,4.1%,5,0.5%,435,42.0%,10,1.0%,199,19.2%,19,1.8%,406,39.2%,37.2%
84K929,East Brooklyn Ascend Charter School,2019-20,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,13,50.0%,13,50.0%,2,7.7%,12,46.2%,11,42.3%,1,3.8%,0,0.0%,0,0.0%,0,0.0%,7,26.9%,0,0.0%,22,84.6%,89.7%
84K929,East Brooklyn Ascend Charter School,2020-21,46,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,19,41.3%,27,58.7%,2,4.3%,18,39.1%,23,50.0%,1,2.2%,0,0.0%,0,0.0%,2,4.3%,11,23.9%,0,0.0%,36,78.3%,83.3%
84K929,East Brooklyn Ascend Charter School,2021-22,72,0,0,23,27,22,0,0,0,0,0,0,0,0,0,0,40,55.6%,32,44.4%,0,0.0%,32,44.4%,36,50.0%,3,4.2%,1,1.4%,0,0.0%,0,0.0%,12,16.7%,11,15.3%,67,93.1%,86.5%
84K930,LEEP Dual Language Academy Charter School,2019-20,125,0,0,81,44,0,0,0,0,0,0,0,0,0,0,0,76,60.8%,49,39.2%,5,4.0%,6,4.8%,105,84.0%,3,2.4%,0,0.0%,6,4.8%,0,0.0%,23,18.4%,20,16.0%,91,72.8%,81.0%
84K930,LEEP Dual Language Academy Charter School,2020-21,245,0,0,99,92,54,0,0,0,0,0,0,0,0,0,0,141,57.6%,104,42.4%,11,4.5%,14,5.7%,201,82.0%,3,1.2%,2,0.8%,14,5.7%,0,0.0%,44,18.0%,57,23.3%,206,84.1%,81.1%
84K930,LEEP Dual Language Academy Charter School,2021-22,343,0,0,92,98,104,49,0,0,0,0,0,0,0,0,0,189,55.1%,154,44.9%,12,3.5%,19,5.5%,284,82.8%,4,1.2%,1,0.3%,23,6.7%,0,0.0%,56,16.3%,105,30.6%,272,79.3%,79.0%
84K933,Lefferts Gardens Ascend Charter School,2019-20,47,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,22,46.8%,25,53.2%,1,2.1%,40,85.1%,3,6.4%,1,2.1%,2,4.3%,0,0.0%,0,0.0%,7,14.9%,1,2.1%,42,89.4%,84.5%
84K933,Lefferts Gardens Ascend Charter School,2020-21,116,0,0,50,42,24,0,0,0,0,0,0,0,0,0,0,54,46.6%,62,53.4%,1,0.9%,103,88.8%,6,5.2%,3,2.6%,3,2.6%,0,0.0%,0,0.0%,14,12.1%,1,0.9%,82,70.7%,73.1%
84K933,Lefferts Gardens Ascend Charter School,2021-22,164,0,0,44,53,45,22,0,0,0,0,0,0,0,0,0,66,40.2%,98,59.8%,1,0.6%,144,87.8%,9,5.5%,4,2.4%,4,2.4%,2,1.2%,0,0.0%,25,15.2%,3,1.8%,134,81.7%,66.8%
84K934,East Flatbush Ascend Charter School,2019-20,77,0,0,52,25,0,0,0,0,0,0,0,0,0,0,0,39,50.6%,38,49.4%,1,1.3%,58,75.3%,3,3.9%,0,0.0%,14,18.2%,1,1.3%,0,0.0%,11,14.3%,2,2.6%,65,84.4%,70.3%
84K934,East Flatbush Ascend Charter School,2020-21,141,0,0,46,63,32,0,0,0,0,0,0,0,0,0,0,76,53.9%,65,46.1%,3,2.1%,116,82.3%,6,4.3%,1,0.7%,13,9.2%,2,1.4%,0,0.0%,19,13.5%,3,2.1%,101,71.6%,76.4%
84K934,East Flatbush Ascend Charter School,2021-22,194,0,0,54,56,54,30,0,0,0,0,0,0,0,0,0,102,52.6%,92,47.4%,3,1.5%,162,83.5%,10,5.2%,3,1.5%,11,5.7%,5,2.6%,0,0.0%,25,12.9%,4,2.1%,170,87.6%,77.6%
84K937,Brooklyn RISE Charter School,2019-20,89,0,0,62,27,0,0,0,0,0,0,0,0,0,0,0,45,50.6%,44,49.4%,10,11.2%,5,5.6%,68,76.4%,0,0.0%,0,0.0%,6,6.7%,0,0.0%,21,23.6%,41,46.1%,68,76.4%,84.1%
84K937,Brooklyn RISE Charter School,2020-21,148,0,0,51,72,25,0,0,0,0,0,0,0,0,0,0,67,45.3%,81,54.7%,20,13.5%,7,4.7%,109,73.6%,0,0.0%,0,0.0%,12,8.1%,0,0.0%,34,23.0%,45,30.4%,122,82.4%,83.2%
84K937,Brooklyn RISE Charter School,2021-22,173,0,0,26,55,68,24,0,0,0,0,0,0,0,0,0,82,47.4%,91,52.6%,18,10.4%,8,4.6%,133,76.9%,0,0.0%,0,0.0%,14,8.1%,0,0.0%,34,19.7%,70,40.5%,143,82.7%,82.4%
84K956,Lamad Academy Charter School,2020-21,69,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,27,39.1%,42,60.9%,1,1.4%,56,81.2%,9,13.0%,0,0.0%,1,1.4%,2,2.9%,0,0.0%,19,27.5%,7,10.1%,49,71.0%,74.0%
84K956,Lamad Academy Charter School,2021-22,105,0,0,0,0,0,0,0,0,45,60,0,0,0,0,0,48,45.7%,57,54.3%,1,1.0%,85,81.0%,8,7.6%,1,1.0%,1,1.0%,2,1.9%,7,6.7%,29,27.6%,8,7.6%,69,65.7%,69.1%
84M065,Democracy Prep Endurance Charter School,2017-18,584,0,0,0,0,0,0,0,0,106,114,103,100,98,63,0,286,49.0%,298,51.0%,2,0.3%,387,66.3%,176,30.1%,3,0.5%,8,1.4%,6,1.0%,2,0.3%,121,20.7%,31,5.3%,468,80.1%,79.7%
84M065,Democracy Prep Endurance Charter School,2018-19,652,0,0,0,0,0,0,0,0,103,119,128,84,93,66,59,318,48.8%,334,51.2%,2,0.3%,422,64.7%,202,31.0%,7,1.1%,9,1.4%,8,1.2%,2,0.3%,123,18.9%,36,5.5%,508,77.9%,78.3%
84M065,Democracy Prep Endurance Charter School,2019-20,704,0,0,0,0,0,0,0,0,131,115,116,118,101,70,53,350,49.7%,354,50.3%,3,0.4%,472,67.0%,203,28.8%,4,0.6%,10,1.4%,11,1.6%,1,0.1%,146,20.7%,40,5.7%,589,83.7%,82.4%
84M065,Democracy Prep Endurance Charter School,2020-21,701,0,0,0,0,0,0,0,0,53,133,133,116,113,88,65,345,49.2%,356,50.8%,4,0.6%,476,67.9%,202,28.8%,4,0.6%,8,1.1%,7,1.0%,0,0.0%,144,20.5%,52,7.4%,618,88.2%,83.8%
84M065,Democracy Prep Endurance Charter School,2021-22,681,0,0,34,31,0,0,0,0,56,84,118,133,80,76,69,324,47.6%,357,52.4%,5,0.7%,431,63.3%,216,31.7%,7,1.0%,12,1.8%,10,1.5%,0,0.0%,151,22.2%,61,9.0%,573,84.1%,85.0%
84M068,KIPP NYC Washington Heights Academy Charter School,2017-18,990,0,0,96,96,91,92,90,91,87,91,82,87,87,0,0,501,50.6%,489,49.4%,1,0.1%,102,10.3%,874,88.3%,0,0.0%,4,0.4%,8,0.8%,1,0.1%,186,18.8%,110,11.1%,901,91.0%,84.8%
84M068,KIPP NYC Washington Heights Academy Charter School,2018-19,"1,052",0,0,93,95,95,91,90,89,89,88,87,76,84,75,0,543,51.6%,509,48.4%,2,0.2%,114,10.8%,921,87.5%,0,0.0%,5,0.5%,9,0.9%,1,0.1%,204,19.4%,97,9.2%,935,88.9%,81.5%
84M068,KIPP NYC Washington Heights Academy Charter School,2019-20,830,0,0,94,94,95,91,96,96,93,88,83,0,0,0,0,428,51.6%,402,48.4%,1,0.1%,83,10.0%,727,87.6%,0,0.0%,5,0.6%,13,1.6%,1,0.1%,185,22.3%,79,9.5%,755,91.0%,84.2%
84M068,KIPP NYC Washington Heights Academy Charter School,2020-21,841,0,0,102,94,89,90,96,95,96,91,88,0,0,0,0,437,52.0%,404,48.0%,1,0.1%,64,7.6%,752,89.4%,2,0.2%,3,0.4%,11,1.3%,8,1.0%,201,23.9%,99,11.8%,781,92.9%,84.5%
84M068,KIPP NYC Washington Heights Academy Charter School,2021-22,827,0,0,78,97,92,93,95,96,96,92,88,0,0,0,0,427,51.6%,400,48.4%,1,0.1%,60,7.3%,738,89.2%,5,0.6%,3,0.4%,10,1.2%,10,1.2%,195,23.6%,122,14.8%,754,91.2%,83.9%
84M080,Manhattan Charter School II,2017-18,200,0,0,32,32,42,34,37,23,0,0,0,0,0,0,0,88,44.0%,112,56.0%,5,2.5%,63,31.5%,124,62.0%,3,1.5%,2,1.0%,2,1.0%,1,0.5%,53,26.5%,15,7.5%,173,86.5%,84.8%
84M080,Manhattan Charter School II,2018-19,183,0,0,25,29,30,41,26,32,0,0,0,0,0,0,0,79,43.2%,104,56.8%,4,2.2%,59,32.2%,110,60.1%,3,1.6%,2,1.1%,5,2.7%,0,0.0%,48,26.2%,11,6.0%,161,88.0%,86.9%
84M080,Manhattan Charter School II,2019-20,153,0,0,21,24,26,29,32,21,0,0,0,0,0,0,0,63,41.2%,90,58.8%,3,2.0%,48,31.4%,93,60.8%,3,2.0%,2,1.3%,4,2.6%,0,0.0%,43,28.1%,11,7.2%,136,88.9%,88.4%
84M080,Manhattan Charter School II,2020-21,141,0,0,19,20,21,25,27,29,0,0,0,0,0,0,0,65,46.1%,76,53.9%,4,2.8%,53,37.6%,79,56.0%,2,1.4%,2,1.4%,1,0.7%,0,0.0%,43,30.5%,12,8.5%,133,94.3%,88.5%
84M080,Manhattan Charter School II,2021-22,110,0,0,12,20,16,20,22,20,0,0,0,0,0,0,0,51,46.4%,59,53.6%,4,3.6%,44,40.0%,59,53.6%,1,0.9%,1,0.9%,1,0.9%,0,0.0%,40,36.4%,9,8.2%,104,94.5%,87.8%
84M085,Global Community Charter School,2017-18,411,0,0,76,67,74,71,61,62,0,0,0,0,0,0,0,220,53.5%,191,46.5%,3,0.7%,137,33.3%,255,62.0%,5,1.2%,0,0.0%,11,2.7%,0,0.0%,79,19.2%,74,18.0%,382,92.9%,89.9%
84M085,Global Community Charter School,2018-19,420,0,0,90,77,78,70,60,45,0,0,0,0,0,0,0,219,52.1%,201,47.9%,5,1.2%,156,37.1%,240,57.1%,7,1.7%,2,0.5%,10,2.4%,0,0.0%,85,20.2%,66,15.7%,373,88.8%,88.0%
84M085,Global Community Charter School,2019-20,443,0,18,90,85,71,69,60,50,0,0,0,0,0,0,0,219,49.4%,224,50.6%,5,1.1%,179,40.4%,238,53.7%,9,2.0%,3,0.7%,9,2.0%,0,0.0%,77,17.4%,65,14.7%,399,90.1%,89.0%
84M085,Global Community Charter School,2020-21,483,0,18,76,81,78,71,70,56,33,0,0,0,0,0,0,233,48.2%,250,51.8%,6,1.2%,197,40.8%,247,51.1%,13,2.7%,8,1.7%,11,2.3%,1,0.2%,90,18.6%,67,13.9%,450,93.2%,89.8%
84M085,Global Community Charter School,2021-22,497,0,18,64,65,77,70,66,63,46,28,0,0,0,0,0,241,48.5%,256,51.5%,4,0.8%,202,40.6%,252,50.7%,21,4.2%,8,1.6%,9,1.8%,1,0.2%,92,18.5%,75,15.1%,454,91.3%,90.0%
84M100,Neighborhood Charter School of Harlem,2017-18,463,0,0,59,69,71,69,67,69,59,0,0,0,0,0,0,213,46.0%,250,54.0%,9,1.9%,219,47.3%,217,46.9%,3,0.6%,3,0.6%,12,2.6%,0,0.0%,151,32.6%,18,3.9%,383,82.7%,80.4%
84M100,Neighborhood Charter School of Harlem,2018-19,584,0,0,64,74,79,107,67,68,69,56,0,0,0,0,0,281,48.1%,303,51.9%,12,2.1%,266,45.5%,286,49.0%,4,0.7%,3,0.5%,13,2.2%,0,0.0%,182,31.2%,45,7.7%,480,82.2%,78.7%
84M100,Neighborhood Charter School of Harlem,2019-20,685,0,0,91,73,84,81,107,64,70,65,50,0,0,0,0,333,48.6%,352,51.4%,15,2.2%,295,43.1%,347,50.7%,7,1.0%,3,0.4%,18,2.6%,0,0.0%,217,31.7%,54,7.9%,584,85.3%,79.3%
84M100,Neighborhood Charter School of Harlem,2020-21,677,0,0,60,94,76,80,82,100,55,71,59,0,0,0,0,333,49.2%,344,50.8%,14,2.1%,281,41.5%,354,52.3%,8,1.2%,0,0.0%,12,1.8%,8,1.2%,223,32.9%,57,8.4%,604,89.2%,80.3%
84M100,Neighborhood Charter School of Harlem,2021-22,647,0,0,63,62,87,73,78,75,88,57,64,0,0,0,0,313,48.4%,334,51.6%,14,2.2%,262,40.5%,344,53.2%,9,1.4%,0,0.0%,9,1.4%,9,1.4%,222,34.3%,72,11.1%,510,78.8%,81.4%
84M168,East Harlem Scholars Academy Charter School II,2017-18,398,0,54,57,59,58,60,57,53,0,0,0,0,0,0,0,211,53.0%,187,47.0%,12,3.0%,137,34.4%,242,60.8%,5,1.3%,1,0.3%,1,0.3%,0,0.0%,82,20.6%,49,12.3%,361,90.7%,89.7%
84M168,East Harlem Scholars Academy Charter School II,2018-19,477,0,56,56,53,66,62,65,61,58,0,0,0,0,0,0,245,51.4%,232,48.6%,15,3.1%,169,35.4%,285,59.7%,5,1.0%,2,0.4%,1,0.2%,0,0.0%,108,22.6%,53,11.1%,434,91.0%,88.1%
84M168,East Harlem Scholars Academy Charter School II,2019-20,505,0,37,55,53,55,62,63,59,62,59,0,0,0,0,0,256,50.7%,249,49.3%,15,3.0%,161,31.9%,314,62.2%,6,1.2%,6,1.2%,3,0.6%,0,0.0%,118,23.4%,64,12.7%,429,85.0%,89.3%
84M168,East Harlem Scholars Academy Charter School II,2020-21,570,0,42,40,53,60,59,65,63,63,65,60,0,0,0,0,266,46.7%,304,53.3%,16,2.8%,169,29.6%,347,60.9%,8,1.4%,21,3.7%,8,1.4%,1,0.2%,124,21.8%,72,12.6%,467,81.9%,88.3%
84M168,East Harlem Scholars Academy Charter School II,2021-22,531,0,23,45,39,57,52,58,61,60,63,73,0,0,0,0,253,47.6%,278,52.4%,15,2.8%,157,29.6%,328,61.8%,8,1.5%,14,2.6%,8,1.5%,1,0.2%,117,22.0%,77,14.5%,443,83.4%,89.1%
84M170,Success Academy Charter School - Hell's Kitchen,2017-18,483,0,0,90,95,102,97,94,5,0,0,0,0,0,0,0,236,48.9%,247,51.1%,76,15.7%,97,20.1%,217,44.9%,7,1.4%,4,0.8%,80,16.6%,2,0.4%,79,16.4%,28,5.8%,282,58.4%,55.5%
84M170,Success Academy Charter School - Hell's Kitchen,2018-19,458,0,0,57,99,96,100,98,8,0,0,0,0,0,0,0,231,50.4%,227,49.6%,83,18.1%,93,20.3%,202,44.1%,9,2.0%,1,0.2%,68,14.8%,2,0.4%,71,15.5%,19,4.1%,306,66.8%,62.0%
84M170,Success Academy Charter School - Hell's Kitchen,2019-20,431,0,0,80,77,88,93,93,0,0,0,0,0,0,0,0,217,50.3%,214,49.7%,73,16.9%,96,22.3%,202,46.9%,9,2.1%,0,0.0%,49,11.4%,2,0.5%,70,16.2%,37,8.6%,266,61.7%,69.2%
84M170,Success Academy Charter School - Hell's Kitchen,2020-21,434,0,0,94,81,82,86,91,0,0,0,0,0,0,0,0,224,51.6%,210,48.4%,73,16.8%,100,23.0%,195,44.9%,13,3.0%,2,0.5%,49,11.3%,2,0.5%,82,18.9%,33,7.6%,267,61.5%,69.1%
84M170,Success Academy Charter School - Hell's Kitchen,2021-22,395,0,0,65,76,76,85,93,0,0,0,0,0,0,0,0,202,51.1%,193,48.9%,73,18.5%,102,25.8%,162,41.0%,9,2.3%,3,0.8%,46,11.6%,0,0.0%,73,18.5%,30,7.6%,226,57.2%,64.0%
84M174,Success Academy Charter School - Union Square,2017-18,619,0,0,79,90,115,110,104,86,35,0,0,0,0,0,0,311,50.2%,308,49.8%,115,18.6%,137,22.1%,160,25.8%,26,4.2%,6,1.0%,174,28.1%,1,0.2%,121,19.5%,19,3.1%,255,41.2%,40.0%
84M174,Success Academy Charter School - Union Square,2018-19,714,0,0,76,79,95,96,96,128,106,38,0,0,0,0,0,359,50.3%,355,49.7%,142,19.9%,151,21.1%,203,28.4%,33,4.6%,9,1.3%,176,24.6%,0,0.0%,126,17.6%,19,2.7%,325,45.5%,40.6%
84M174,Success Academy Charter School - Union Square,2019-20,819,0,0,91,92,94,99,102,128,92,93,28,0,0,0,0,401,49.0%,418,51.0%,205,25.0%,160,19.5%,209,25.5%,35,4.3%,8,1.0%,202,24.7%,0,0.0%,148,18.1%,26,3.2%,266,32.5%,41.5%
84M174,Success Academy Charter School - Union Square,2020-21,964,0,0,120,105,91,119,113,134,113,93,76,0,0,0,0,478,49.6%,486,50.4%,277,28.7%,156,16.2%,254,26.3%,46,4.8%,5,0.5%,226,23.4%,0,0.0%,178,18.5%,32,3.3%,377,39.1%,45.5%
84M174,Success Academy Charter School - Union Square,2021-22,971,0,0,122,93,103,84,123,163,101,99,83,0,0,0,0,492,50.7%,479,49.3%,330,34.0%,126,13.0%,244,25.1%,52,5.4%,5,0.5%,214,22.0%,0,0.0%,153,15.8%,46,4.7%,404,41.6%,47.7%
84M186,Harlem Hebrew Language Charter School,2017-18,387,0,0,46,69,68,82,76,46,0,0,0,0,0,0,0,179,46.3%,208,53.7%,4,1.0%,134,34.6%,115,29.7%,6,1.6%,0,0.0%,128,33.1%,0,0.0%,93,24.0%,43,11.1%,230,59.4%,62.4%
84M186,Harlem Hebrew Language Charter School,2018-19,491,0,0,59,48,73,78,105,84,44,0,0,0,0,0,0,249,50.7%,242,49.3%,4,0.8%,192,39.1%,191,38.9%,5,1.0%,1,0.2%,97,19.8%,1,0.2%,108,22.0%,40,8.1%,355,72.3%,69.7%
84M186,Harlem Hebrew Language Charter School,2019-20,521,0,18,62,59,45,70,75,96,61,35,0,0,0,0,0,266,51.1%,255,48.9%,2,0.4%,237,45.5%,210,40.3%,5,1.0%,2,0.4%,64,12.3%,1,0.2%,128,24.6%,40,7.7%,379,72.7%,79.5%
84M186,Harlem Hebrew Language Charter School,2020-21,543,0,17,58,65,54,40,73,80,78,48,30,0,0,0,0,272,50.1%,271,49.9%,3,0.6%,233,42.9%,233,42.9%,8,1.5%,3,0.6%,57,10.5%,6,1.1%,118,21.7%,44,8.1%,397,73.1%,77.7%
84M186,Harlem Hebrew Language Charter School,2021-22,463,0,0,46,46,52,41,40,69,68,57,44,0,0,0,0,244,52.7%,219,47.3%,4,0.9%,208,44.9%,207,44.7%,5,1.1%,3,0.6%,34,7.3%,2,0.4%,90,19.4%,44,9.5%,382,82.5%,80.3%
84M202,Great Oaks Charter School,2017-18,215,0,0,0,0,0,0,0,0,81,63,71,0,0,0,0,100,46.5%,115,53.5%,18,8.4%,55,25.6%,133,61.9%,1,0.5%,2,0.9%,6,2.8%,0,0.0%,65,30.2%,9,4.2%,170,79.1%,75.5%
84M202,Great Oaks Charter School,2018-19,261,0,0,0,0,0,0,0,0,92,88,81,0,0,0,0,112,42.9%,149,57.1%,14,5.4%,80,30.7%,157,60.2%,1,0.4%,2,0.8%,7,2.7%,0,0.0%,70,26.8%,8,3.1%,194,74.3%,80.0%
84M202,Great Oaks Charter School,2019-20,299,0,0,0,0,0,0,0,0,96,108,94,1,0,0,0,118,39.5%,181,60.5%,10,3.3%,93,31.1%,179,59.9%,4,1.3%,2,0.7%,9,3.0%,2,0.7%,96,32.1%,12,4.0%,251,83.9%,86.3%
84M202,Great Oaks Charter School,2020-21,266,0,0,0,0,0,0,0,0,61,102,103,0,0,0,0,101,38.0%,165,62.0%,9,3.4%,77,28.9%,168,63.2%,5,1.9%,1,0.4%,6,2.3%,0,0.0%,89,33.5%,20,7.5%,221,83.1%,85.2%
84M202,Great Oaks Charter School,2021-22,305,0,0,0,0,0,0,0,0,40,68,103,94,0,0,0,143,46.9%,162,53.1%,10,3.3%,92,30.2%,192,63.0%,5,1.6%,2,0.7%,4,1.3%,0,0.0%,104,34.1%,27,8.9%,256,83.9%,84.2%
84M204,Capital Preparatory (CP) Harlem Charter School,2017-18,233,0,0,0,0,0,0,0,0,76,75,82,0,0,0,0,109,46.8%,124,53.2%,1,0.4%,168,72.1%,61,26.2%,1,0.4%,2,0.9%,0,0.0%,0,0.0%,54,23.2%,4,1.7%,155,66.5%,75.6%
84M204,Capital Preparatory (CP) Harlem Charter School,2018-19,333,0,0,0,0,0,0,0,0,66,87,92,88,0,0,0,154,46.2%,179,53.8%,0,0.0%,249,74.8%,79,23.7%,3,0.9%,2,0.6%,0,0.0%,0,0.0%,76,22.8%,5,1.5%,231,69.4%,76.3%
84M204,Capital Preparatory (CP) Harlem Charter School,2019-20,489,0,0,0,0,0,0,0,0,78,89,118,109,95,0,0,227,46.4%,262,53.6%,1,0.2%,362,74.0%,107,21.9%,7,1.4%,8,1.6%,3,0.6%,1,0.2%,89,18.2%,8,1.6%,361,73.8%,80.7%
84M204,Capital Preparatory (CP) Harlem Charter School,2020-21,415,0,0,0,0,0,0,0,0,34,65,65,81,87,69,14,177,42.7%,238,57.3%,2,0.5%,302,72.8%,95,22.9%,2,0.5%,3,0.7%,8,1.9%,3,0.7%,87,21.0%,15,3.6%,Above 95%,Above 95%,80.6%
84M204,Capital Preparatory (CP) Harlem Charter School,2021-22,453,0,0,0,0,0,0,0,0,41,44,76,89,73,68,62,194,42.8%,259,57.2%,1,0.2%,312,68.9%,120,26.5%,2,0.4%,15,3.3%,3,0.7%,0,0.0%,110,24.3%,9,2.0%,406,89.6%,79.6%
84M263,New York City Charter School of the Arts,2017-18,171,0,0,0,0,0,0,0,0,68,103,0,0,0,0,0,107,62.6%,64,37.4%,6,3.5%,61,35.7%,73,42.7%,5,2.9%,2,1.2%,23,13.5%,1,0.6%,34,19.9%,1,0.6%,84,49.1%,57.6%
84M263,New York City Charter School of the Arts,2018-19,279,0,0,0,0,0,0,0,1,85,95,98,0,0,0,0,171,61.3%,108,38.7%,6,2.2%,108,38.7%,121,43.4%,9,3.2%,2,0.7%,32,11.5%,1,0.4%,59,21.1%,2,0.7%,127,45.5%,53.2%
84M263,New York City Charter School of the Arts,2019-20,284,0,0,0,0,0,0,0,0,97,104,83,0,0,0,0,171,60.2%,113,39.8%,10,3.5%,106,37.3%,107,37.7%,11,3.9%,0,0.0%,48,16.9%,2,0.7%,57,20.1%,2,0.7%,169,59.5%,56.8%
84M263,New York City Charter School of the Arts,2020-21,264,0,0,0,0,0,0,0,0,67,98,99,0,0,0,0,152,57.6%,112,42.4%,7,2.7%,98,37.1%,106,40.2%,10,3.8%,0,0.0%,41,15.5%,2,0.8%,69,26.1%,7,2.7%,145,54.9%,53.2%
84M263,New York City Charter School of the Arts,2021-22,247,0,0,0,0,0,0,0,0,73,70,104,0,0,0,0,155,62.8%,92,37.2%,6,2.4%,83,33.6%,98,39.7%,12,4.9%,1,0.4%,45,18.2%,2,0.8%,64,25.9%,1,0.4%,166,67.2%,59.8%
84M265,Success Academy Charter School - Washington Height,2017-18,517,0,0,95,92,99,145,86,0,0,0,0,0,0,0,0,268,51.8%,249,48.2%,9,1.7%,77,14.9%,400,77.4%,5,1.0%,1,0.2%,25,4.8%,0,0.0%,97,18.8%,59,11.4%,374,72.3%,71.3%
84M265,Success Academy Charter School - Washington Height,2018-19,510,0,0,116,92,93,86,116,7,0,0,0,0,0,0,0,261,51.2%,249,48.8%,11,2.2%,54,10.6%,418,82.0%,4,0.8%,1,0.2%,22,4.3%,0,0.0%,86,16.9%,32,6.3%,357,70.0%,71.1%
84M265,Success Academy Charter School - Washington Height,2019-20,523,0,0,105,131,108,91,88,0,0,0,0,0,0,0,0,269,51.4%,254,48.6%,11,2.1%,60,11.5%,426,81.5%,7,1.3%,1,0.2%,18,3.4%,0,0.0%,75,14.3%,55,10.5%,356,68.1%,77.2%
84M265,Success Academy Charter School - Washington Height,2020-21,628,0,0,116,123,136,132,121,0,0,0,0,0,0,0,0,330,52.5%,298,47.5%,11,1.8%,86,13.7%,494,78.7%,6,1.0%,2,0.3%,29,4.6%,0,0.0%,92,14.6%,64,10.2%,448,71.3%,78.9%
84M265,Success Academy Charter School - Washington Height,2021-22,513,0,0,80,97,112,117,107,0,0,0,0,0,0,0,0,271,52.8%,242,47.2%,7,1.4%,68,13.3%,402,78.4%,8,1.6%,2,0.4%,26,5.1%,0,0.0%,64,12.5%,54,10.5%,368,71.7%,79.7%
84M279,The Opportunity Charter School,2017-18,426,0,0,0,0,0,0,0,0,57,72,71,67,58,53,48,177,41.5%,249,58.5%,6,1.4%,217,50.9%,193,45.3%,0,0.0%,8,1.9%,2,0.5%,0,0.0%,272,63.8%,41,9.6%,368,86.4%,88.6%
84M279,The Opportunity Charter School,2018-19,481,0,0,0,0,0,0,0,0,64,70,86,79,70,56,56,207,43.0%,274,57.0%,4,0.8%,230,47.8%,234,48.6%,0,0.0%,11,2.3%,2,0.4%,0,0.0%,292,60.7%,62,12.9%,431,89.6%,90.1%
