district,school,num_applications
Residential District 32,24Q550,19
Residential District 32,19K504,11
Residential District 32,28Q328,2
Residential District 32,27Q650,32
Residential District 32,11X544,2
Residential District 32,02M545,11
Residential District 32,02M400,7
Residential District 32,06M468,2
Residential District 32,02M420,159
Residential District 32,18K617,8
Residential District 32,03M492,2
Residential District 32,28Q690,2
Residential District 32,06M467,2
Residential District 32,06M463,2
Residential District 32,18K633,22
Residential District 32,17K546,28
Residential District 32,17K539,2
Residential District 32,17K537,2
Residential District 32,24Q267,1
Residential District 32,03M494,6
Residential District 32,02M489,39
Residential District 32,02M296,6
Residential District 32,21K348,2
Residential District 32,20K485,2
Residential District 32,12X550,1
Residential District 32,28Q505,9
Residential District 32,02M437,3
Residential District 32,29Q498,6
Residential District 32,02M605,11
Residential District 32,02M407,2
Residential District 32,29Q243,2
Residential District 32,24Q530,10
Residential District 32,21K337,2
Residential District 32,17K524,1
Residential District 32,02M438,34
Residential District 32,24Q236,1
Residential District 32,06M211,2
Residential District 32,18K563,3
Residential District 32,02M529,7
Residential District 32,28Q350,2
Residential District 32,22K425,20
Residential District 32,27Q480,18
Residential District 32,25Q425,19
Residential District 32,21K540,7
Residential District 32,15K462,19
Residential District 32,14K071,32
Residential District 32,21K468,2
Residential District 32,18K569,1
Residential District 32,02M419,3
Residential District 32,21K572,2
Residential District 32,02M425,34
Residential District 32,22K535,7
Residential District 32,02M550,8
Residential District 32,21K559,2
Residential District 32,30Q450,2
Residential District 32,01M515,8
Residential District 32,02M308,16
Residential District 32,14K586,46
Residential District 32,03M541,41
Residential District 32,02M427,2
Residential District 32,02M542,12
Residential District 32,02M392,28
Residential District 32,04M435,17
Residential District 32,02M280,29
Residential District 32,02M459,6
Residential District 32,02M439,49
Residential District 32,26Q435,1
Residential District 32,24Q585,105
Residential District 32,29Q492,1
Residential District 32,17K590,30
Residential District 32,28Q167,12
Residential District 32,12X248,1
Residential District 32,24Q520,11
Residential District 32,22K405,77
Residential District 32,08X312,2
Residential District 32,15K684,58
Residential District 32,02M418,66
Residential District 32,05M304,1
Residential District 32,19K583,23
Residential District 32,02M432,2
Residential District 32,02M520,6
Residential District 32,02M412,22
Residential District 32,02M414,30
Residential District 32,02M376,26
Residential District 32,16K765,18
Residential District 32,02M543,25
Residential District 32,31R440,1
Residential District 32,01M539,49
Residential District 32,20K445,3
Residential District 32,30Q555,2
Residential District 32,24Q455,1
Residential District 32,18K635,1
Residential District 32,01M292,3
Residential District 32,22K611,1
Residential District 32,14K474,84
Residential District 32,02M298,26
Residential District 32,24Q296,2
Residential District 32,04M495,3
Residential District 32,15K464,1
Residential District 32,17K122,21
Residential District 32,08X320,1
Residential District 32,19K507,57
Residential District 32,31R445,2
Residential District 32,02M408,19
Residential District 32,28Q310,1
Residential District 32,28Q680,1
Residential District 32,27Q302,2
Residential District 32,26Q566,1
Residential District 32,28Q686,34
Residential District 32,29Q248,2
Residential District 32,25Q252,1
Residential District 32,24Q600,35
Residential District 32,02M422,1
Residential District 32,21K344,1
Residential District 32,31R600,2
Residential District 32,08X293,1
Residential District 32,02M531,6
Residential District 32,02M580,11
Residential District 32,27Q475,2
Residential District 32,25Q670,2
Residential District 32,24Q560,10
Residential District 32,27Q308,2
Residential District 32,27Q323,2
Residential District 32,19K683,2
Residential District 32,17K531,6
Residential District 32,02M413,14
Residential District 32,08X348,1
Residential District 32,13K419,55
Residential District 32,17K543,10
Residential District 32,03M859,4
Residential District 32,19K422,1
Residential District 32,02M139,2
Residential District 32,15K667,8
Residential District 32,31R460,2
Residential District 32,02M519,18
Residential District 32,23K697,2
Residential District 32,32K552,229
Residential District 32,15K497,12
Residential District 32,16K688,82
Residential District 32,32K168,183
Residential District 32,32K549,165
Residential District 32,02M260,15
Residential District 32,06M462,2
Residential District 32,19K953,1
Residential District 32,03M403,1
Residential District 32,02M399,2
Residential District 32,02M655,1
Residential District 32,14K478,149
Residential District 32,17K528,19
Residential District 32,02M600,45
Residential District 32,10X237,2
Residential District 32,19K764,11
Residential District 32,02M135,10
Residential District 32,05M157,1
Residential District 32,13K483,26
Residential District 32,14K454,186
Residential District 32,28Q620,14
Residential District 32,05M670,1
Residential District 32,31R455,2
Residential District 32,25Q525,40
Residential District 32,19K615,29
Residential District 32,02M533,34
Residential District 32,02M500,1
Residential District 32,07X495,2
Residential District 32,01M448,66
Residential District 32,18K642,1
Residential District 32,02M305,17
Residential District 32,02M507,3
Residential District 32,13K527,2
Residential District 32,02M282,15
Residential District 32,02M551,3
Residential District 32,20K609,1
Residential District 32,03M307,2
Residential District 32,05M369,2
Residential District 32,02M316,3
Residential District 32,02M300,2
Residential District 32,13K350,10
Residential District 32,02M449,2
Residential District 32,25Q240,1
Residential District 32,18K576,2
Residential District 32,19K660,50
Residential District 32,03M415,9
Residential District 32,03M291,2
Residential District 32,08X558,1
Residential District 32,30Q445,10
Residential District 32,21K620,6
Residential District 32,14K558,209
Residential District 32,14K561,238
Residential District 32,19K510,21
Residential District 32,25Q285,1
Residential District 32,28Q284,2
Residential District 32,04M610,1
Residential District 32,14K614,30
Residential District Unknown,02M047,2
Residential District Unknown,14K610,3
Residential District Unknown,06M540,3
Residential District Unknown,21K410,8
Residential District Unknown,30Q301,6
Residential District Unknown,17K382,2
Residential District Unknown,18K637,3
Residential District Unknown,32K403,2
Residential District Unknown,17K751,2
Residential District Unknown,09X365,3
Residential District Unknown,11X270,1
Residential District Unknown,02M546,6
Residential District Unknown,19K404,2
Residential District Unknown,30Q575,3
Residential District Unknown,24Q264,3
Residential District Unknown,17K408,2
Residential District Unknown,19K618,2
Residential District Unknown,07X600,2
Residential District Unknown,32K554,2
Residential District Unknown,08X376,1
Residential District Unknown,08X367,2
Residential District Unknown,02M630,14
Residential District Unknown,12X446,1
Residential District Unknown,11X299,1
Residential District Unknown,27Q400,6
Residential District Unknown,24Q610,4
Residential District Unknown,30Q580,11
Residential District Unknown,01M696,16
Residential District Unknown,24Q299,11
Residential District Unknown,02M411,29
Residential District Unknown,26Q495,14
Residential District Unknown,03M479,38
Residential District Unknown,13K595,13
Residential District Unknown,10X434,2
Residential District Unknown,13K670,2
Residential District Unknown,26Q415,2
Residential District Unknown,10X264,2
Residential District Unknown,11X290,1
Residential District Unknown,08X432,1
Residential District Unknown,12X479,1
Residential District Unknown,09X260,7
Residential District Unknown,10X351,1
Residential District Unknown,09X227,1
Residential District Unknown,08X561,1
Residential District Unknown,07X522,1
Residential District Unknown,09X324,1
Residential District Unknown,10X213,1
Residential District Unknown,12X511,1
Residential District Unknown,11X249,6
Residential District Unknown,10X439,2
Residential District Unknown,09X413,2
Residential District Unknown,11X253,1
Residential District Unknown,11X418,2
Residential District Unknown,09X412,1
Residential District Unknown,09X403,2
Residential District Unknown,11X265,1
Residential District Unknown,12X267,1
Residential District Unknown,09X525,1
Residential District Unknown,08X349,1
Residential District Unknown,09X505,1
Residential District Unknown,10X284,1
Residential District Unknown,08X269,1
Residential District Unknown,10X546,1
Residential District Unknown,11X508,1
Residential District Unknown,13K553,1
Residential District Unknown,17K547,1
Residential District Unknown,15K448,6
Residential District Unknown,22K555,10
Residential District Unknown,23K493,2
Residential District Unknown,13K412,2
Residential District Unknown,16K498,2
Residential District Unknown,15K656,18
Residential District Unknown,17K745,1
Residential District Unknown,13K439,1
Residential District Unknown,19K639,1
Residential District Unknown,14K488,6
Residential District Unknown,17K548,2
Residential District Unknown,21K690,2
Residential District Unknown,18K567,2
Residential District Unknown,32K556,1
Residential District Unknown,02M393,3
Residential District Unknown,26Q315,2
