,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
83629,19,19K953,The East New York Arts and Civics High School,Residential District 17,,s,s,
83630,19,19K953,The East New York Arts and Civics High School,Residential District 18,,11,s,
83631,19,19K953,The East New York Arts and Civics High School,Residential District 19,,109,55,
83632,19,19K953,The East New York Arts and Civics High School,Residential District 21,,s,s,
83633,19,19K953,The East New York Arts and Civics High School,Residential District 22,,s,s,
83634,19,19K953,The East New York Arts and Civics High School,Residential District 23,,24,6,
83635,19,19K953,The East New York Arts and Civics High School,Residential District 24,,s,s,
83636,19,19K953,The East New York Arts and Civics High School,Residential District 27,,12,s,
83637,19,19K953,The East New York Arts and Civics High School,Residential District 29,,s,s,
83638,19,19K953,The East New York Arts and Civics High School,Residential District 32,,s,s,
83639,19,19K953,The East New York Arts and Civics High School,Residential District Unknown,,s,s,
50234,3,03M403,The Global Learning Collaborative,Residential District 01,,6,s,
50235,3,03M403,The Global Learning Collaborative,Residential District 02,,21,s,
50236,3,03M403,The Global Learning Collaborative,Residential District 03,,74,27,
50237,3,03M403,The Global Learning Collaborative,Residential District 04,,27,s,
50238,3,03M403,The Global Learning Collaborative,Residential District 05,,116,15,
50239,3,03M403,The Global Learning Collaborative,Residential District 06,,240,47,
50240,3,03M403,The Global Learning Collaborative,Residential District 07,,18,s,
50241,3,03M403,The Global Learning Collaborative,Residential District 08,,13,s,
50242,3,03M403,The Global Learning Collaborative,Residential District 09,,37,7,
50243,3,03M403,The Global Learning Collaborative,Residential District 10,,50,13,
50244,3,03M403,The Global Learning Collaborative,Residential District 11,,9,s,
50245,3,03M403,The Global Learning Collaborative,Residential District 12,,8,s,
50246,3,03M403,The Global Learning Collaborative,Residential District 13,,s,s,
50247,3,03M403,The Global Learning Collaborative,Residential District 16,,s,s,
50248,3,03M403,The Global Learning Collaborative,Residential District 17,,s,s,
50249,3,03M403,The Global Learning Collaborative,Residential District 19,,s,s,
50250,3,03M403,The Global Learning Collaborative,Residential District 22,,s,s,
50251,3,03M403,The Global Learning Collaborative,Residential District 27,,s,s,
50252,3,03M403,The Global Learning Collaborative,Residential District 28,,s,s,
50253,3,03M403,The Global Learning Collaborative,Residential District 30,,s,s,
50254,3,03M403,The Global Learning Collaborative,Residential District 32,,s,s,
50255,3,03M403,The Global Learning Collaborative,Residential District Unknown,,s,s,
39788,2,02M399,The High School For Language And Diplomacy,Residential District 01,,8,s,
39789,2,02M399,The High School For Language And Diplomacy,Residential District 02,,18,s,
39790,2,02M399,The High School For Language And Diplomacy,Residential District 03,,s,s,
39791,2,02M399,The High School For Language And Diplomacy,Residential District 04,,9,s,
39792,2,02M399,The High School For Language And Diplomacy,Residential District 05,,13,s,
39793,2,02M399,The High School For Language And Diplomacy,Residential District 06,,s,s,
39794,2,02M399,The High School For Language And Diplomacy,Residential District 07,,s,s,
39795,2,02M399,The High School For Language And Diplomacy,Residential District 08,,s,s,
39796,2,02M399,The High School For Language And Diplomacy,Residential District 09,,22,s,
39797,2,02M399,The High School For Language And Diplomacy,Residential District 10,,s,s,
39798,2,02M399,The High School For Language And Diplomacy,Residential District 11,,s,s,
39799,2,02M399,The High School For Language And Diplomacy,Residential District 12,,7,s,
39800,2,02M399,The High School For Language And Diplomacy,Residential District 14,,s,s,
39801,2,02M399,The High School For Language And Diplomacy,Residential District 15,,s,s,
39802,2,02M399,The High School For Language And Diplomacy,Residential District 16,,s,s,
39803,2,02M399,The High School For Language And Diplomacy,Residential District 18,,s,s,
39804,2,02M399,The High School For Language And Diplomacy,Residential District 19,,s,s,
39805,2,02M399,The High School For Language And Diplomacy,Residential District 20,,s,s,
39806,2,02M399,The High School For Language And Diplomacy,Residential District 22,,s,s,
39807,2,02M399,The High School For Language And Diplomacy,Residential District 23,,s,s,
39808,2,02M399,The High School For Language And Diplomacy,Residential District 24,,6,s,
39809,2,02M399,The High School For Language And Diplomacy,Residential District 27,,s,s,
39810,2,02M399,The High School For Language And Diplomacy,Residential District 28,,s,s,
39811,2,02M399,The High School For Language And Diplomacy,Residential District 30,,s,s,
39812,2,02M399,The High School For Language And Diplomacy,Residential District 32,,s,s,
39813,2,02M399,The High School For Language And Diplomacy,Residential District Unknown,,s,s,
48446,2,02M655,The High School for Climate Justice,Residential District 01,,s,s,
48447,2,02M655,The High School for Climate Justice,Residential District 02,,28,35,
48448,2,02M655,The High School for Climate Justice,Residential District 03,,20,7,
48449,2,02M655,The High School for Climate Justice,Residential District 04,,128,37,
48450,2,02M655,The High School for Climate Justice,Residential District 05,,35,9,
48451,2,02M655,The High School for Climate Justice,Residential District 06,,7,s,
48452,2,02M655,The High School for Climate Justice,Residential District 07,,20,s,
48453,2,02M655,The High School for Climate Justice,Residential District 08,,30,8,
48454,2,02M655,The High School for Climate Justice,Residential District 09,,23,6,
48455,2,02M655,The High School for Climate Justice,Residential District 10,,25,7,
48456,2,02M655,The High School for Climate Justice,Residential District 11,,17,s,
48457,2,02M655,The High School for Climate Justice,Residential District 12,,10,s,
48458,2,02M655,The High School for Climate Justice,Residential District 14,,s,s,
48459,2,02M655,The High School for Climate Justice,Residential District 15,,s,s,
48460,2,02M655,The High School for Climate Justice,Residential District 16,,s,s,
48461,2,02M655,The High School for Climate Justice,Residential District 18,,s,s,
48462,2,02M655,The High School for Climate Justice,Residential District 19,,s,s,
48463,2,02M655,The High School for Climate Justice,Residential District 23,,s,s,
48464,2,02M655,The High School for Climate Justice,Residential District 24,,10,s,
48465,2,02M655,The High School for Climate Justice,Residential District 27,,s,s,
48466,2,02M655,The High School for Climate Justice,Residential District 28,,s,s,
48467,2,02M655,The High School for Climate Justice,Residential District 29,,s,s,
48468,2,02M655,The High School for Climate Justice,Residential District 30,,20,s,
48469,2,02M655,The High School for Climate Justice,Residential District 32,,s,s,
73792,14,14K478,The High School for Enterprise Business and Techn,Residential District 01,,s,s,
73793,14,14K478,The High School for Enterprise Business and Techn,Residential District 02,,s,s,
73794,14,14K478,The High School for Enterprise Business and Techn,Residential District 03,,s,s,
73795,14,14K478,The High School for Enterprise Business and Techn,Residential District 04,,s,s,
73796,14,14K478,The High School for Enterprise Business and Techn,Residential District 05,,s,s,
73797,14,14K478,The High School for Enterprise Business and Techn,Residential District 06,,s,s,
73798,14,14K478,The High School for Enterprise Business and Techn,Residential District 07,,s,s,
73799,14,14K478,The High School for Enterprise Business and Techn,Residential District 08,,7,s,
73800,14,14K478,The High School for Enterprise Business and Techn,Residential District 09,,6,s,
73801,14,14K478,The High School for Enterprise Business and Techn,Residential District 10,,s,s,
73802,14,14K478,The High School for Enterprise Business and Techn,Residential District 11,,s,s,
73803,14,14K478,The High School for Enterprise Business and Techn,Residential District 12,,s,s,
73804,14,14K478,The High School for Enterprise Business and Techn,Residential District 13,,35,s,
73805,14,14K478,The High School for Enterprise Business and Techn,Residential District 14,,137,31,
73806,14,14K478,The High School for Enterprise Business and Techn,Residential District 15,,21,s,
73807,14,14K478,The High School for Enterprise Business and Techn,Residential District 16,,58,8,
73808,14,14K478,The High School for Enterprise Business and Techn,Residential District 17,,43,s,
73809,14,14K478,The High School for Enterprise Business and Techn,Residential District 18,,57,6,
73810,14,14K478,The High School for Enterprise Business and Techn,Residential District 19,,133,25,
73811,14,14K478,The High School for Enterprise Business and Techn,Residential District 20,,16,s,
73812,14,14K478,The High School for Enterprise Business and Techn,Residential District 21,,9,s,
73813,14,14K478,The High School for Enterprise Business and Techn,Residential District 22,,26,s,
73814,14,14K478,The High School for Enterprise Business and Techn,Residential District 23,,60,12,
73815,14,14K478,The High School for Enterprise Business and Techn,Residential District 24,,120,14,
73816,14,14K478,The High School for Enterprise Business and Techn,Residential District 25,,s,s,
73817,14,14K478,The High School for Enterprise Business and Techn,Residential District 27,,27,s,
73818,14,14K478,The High School for Enterprise Business and Techn,Residential District 28,,8,s,
73819,14,14K478,The High School for Enterprise Business and Techn,Residential District 29,,10,s,
73820,14,14K478,The High School for Enterprise Business and Techn,Residential District 30,,39,s,
73821,14,14K478,The High School for Enterprise Business and Techn,Residential District 31,,s,s,
73822,14,14K478,The High School for Enterprise Business and Techn,Residential District 32,,149,22,
73823,14,14K478,The High School for Enterprise Business and Techn,Residential District Unknown,,s,s,
79072,17,17K528,The High School for Global Citizenship,Residential District 01,,s,s,
79073,17,17K528,The High School for Global Citizenship,Residential District 02,,s,s,
79074,17,17K528,The High School for Global Citizenship,Residential District 04,,s,s,
79075,17,17K528,The High School for Global Citizenship,Residential District 05,,s,s,
79076,17,17K528,The High School for Global Citizenship,Residential District 06,,s,s,
79077,17,17K528,The High School for Global Citizenship,Residential District 08,,s,s,
79078,17,17K528,The High School for Global Citizenship,Residential District 09,,s,s,
79079,17,17K528,The High School for Global Citizenship,Residential District 10,,s,s,
79080,17,17K528,The High School for Global Citizenship,Residential District 11,,s,s,
79081,17,17K528,The High School for Global Citizenship,Residential District 12,,s,s,
79082,17,17K528,The High School for Global Citizenship,Residential District 13,,42,9,
79083,17,17K528,The High School for Global Citizenship,Residential District 14,,12,s,
79084,17,17K528,The High School for Global Citizenship,Residential District 15,,37,6,
79085,17,17K528,The High School for Global Citizenship,Residential District 16,,37,s,
79086,17,17K528,The High School for Global Citizenship,Residential District 17,,186,25,
79087,17,17K528,The High School for Global Citizenship,Residential District 18,,74,6,
79088,17,17K528,The High School for Global Citizenship,Residential District 19,,81,6,
79089,17,17K528,The High School for Global Citizenship,Residential District 20,,25,s,
79090,17,17K528,The High School for Global Citizenship,Residential District 21,,20,s,
79091,17,17K528,The High School for Global Citizenship,Residential District 22,,64,s,
79092,17,17K528,The High School for Global Citizenship,Residential District 23,,60,s,
79093,17,17K528,The High School for Global Citizenship,Residential District 24,,11,s,
79094,17,17K528,The High School for Global Citizenship,Residential District 26,,s,s,
79095,17,17K528,The High School for Global Citizenship,Residential District 27,,15,s,
79096,17,17K528,The High School for Global Citizenship,Residential District 28,,6,s,
79097,17,17K528,The High School for Global Citizenship,Residential District 29,,s,s,
79098,17,17K528,The High School for Global Citizenship,Residential District 30,,s,s,
79099,17,17K528,The High School for Global Citizenship,Residential District 31,,s,s,
79100,17,17K528,The High School for Global Citizenship,Residential District 32,,19,s,
